Init
int dataVec
int fftInput
DFT Start
DFT Finished
Index,Data,Frequency,Real,Imaginary,Abs
109,-1684.00000,17098.03906,11.54125,5.88931,12.95703
110,-1682.00000,17254.90234,14.78552,2.96722,15.08032
111,-1681.00000,17411.76562,9.95153,4.05718,10.74680
112,-1680.00000,17568.62695,10.71838,0.95083,10.76047
113,-1679.00000,17725.49023,17.96484,0.48681,17.97143
114,-1677.00000,17882.35351,15.73352,0.31890,15.73675
115,-1676.00000,18039.21484,11.72033,-1.10406,11.77222
116,-1676.00000,18196.07812,15.22363,7.87432,17.13954
117,-1676.00000,18352.94140,9.06970,4.83740,10.27910
118,-1675.00000,18509.80468,11.43579,1.06903,11.48564
119,-1675.00000,18666.66601,10.66027,-1.89147,10.82678
120,-1674.00000,18823.52929,12.86169,3.38885,13.30065
121,-1671.00000,18980.39257,11.58129,-0.03247,11.58134
122,-1669.00000,19137.25585,8.36608,6.29382,10.46917
123,-1668.00000,19294.11718,17.00097,1.60437,17.07651
124,-1667.00000,19450.98046,14.15222,1.79516,14.26562
125,-1666.00000,19607.84375,11.06066,3.36389,11.56088
126,-1665.00000,19764.70507,12.60351,0.15759,12.60450
127,-1664.00000,19921.56835,11.81372,6.62976,13.54687
128,-1664.00000,20078.43164,19.17919,1.83020,19.26632
129,-1665.00000,20235.29492,15.66821,-5.07751,16.47039
130,-1663.00000,20392.15625,18.54394,-1.35937,18.59370
131,-1662.00000,20549.01953,9.21313,2.65966,9.58935
132,-1661.00000,20705.88281,9.83013,2.99267,10.27558
133,-1660.00000,20862.74414,6.82641,2.28698,7.19932
134,-1659.00000,21019.60742,7.29266,2.48522,7.70449
135,-1659.00000,21176.47070,12.83715,4.78405,13.69962
136,-1659.00000,21333.33398,2.91052,6.69470,7.30001
137,-1658.00000,21490.19531,16.19342,12.74194,20.60543
138,-1658.00000,21647.05859,11.07818,9.59228,14.65394
139,-1658.00000,21803.92187,8.45275,13.35424,15.80459
140,-1657.00000,21960.78515,14.74664,12.28759,19.19501
141,-1655.00000,22117.64648,1.96441,21.38867,21.47869
142,-1655.00000,22274.50976,20.92687,9.00769,22.78316
143,-1655.00000,22431.37304,17.67272,-1.91333,17.77600
144,-1655.00000,22588.23437,2.65765,3.94738,4.75867
145,-1654.00000,22745.09765,19.97763,5.22985,20.65083
146,-1652.00000,22901.96093,7.68801,11.39501,13.74598
147,-1651.00000,23058.82421,18.03036,3.50402,18.36769
148,-1650.00000,23215.68554,8.29327,-3.66979,9.06894
149,-1650.00000,23372.54882,20.94749,9.00524,22.80114
150,-1650.00000,23529.41210,11.70513,18.33093,21.74933
151,-1649.00000,23686.27539,18.40347,13.74548,22.97011
152,-1648.00000,23843.13671,9.86112,17.08557,19.72710
153,-1647.00000,24000.00000,-0.15336,21.74255,21.74309
154,-1646.00000,24156.86328,17.48694,15.55615,23.40485
155,-1645.00000,24313.72460,6.64114,14.91650,16.32810
156,-1644.00000,24470.58789,12.75944,11.27441,17.02691
157,-1644.00000,24627.45117,4.10098,21.86987,22.25105
158,-1644.00000,24784.31445,15.59777,26.18176,30.47581
159,-1644.00000,24941.17578,8.66421,19.74548,21.56276
160,-1644.00000,25098.03906,4.80239,18.45861,19.07311
161,-1645.00000,25254.90234,10.50674,7.78015,13.07373
162,-1645.00000,25411.76562,14.32562,25.63073,29.36252
163,-1644.00000,25568.62695,8.45187,21.66979,23.25971
164,-1644.00000,25725.49023,13.51245,13.42443,19.04735
165,-1643.00000,25882.35351,15.74645,15.01123,21.75518
166,-1643.00000,26039.21484,-9.25756,-0.40673,9.26649
167,-1644.00000,26196.07812,13.16284,14.36071,19.48052
168,-1645.00000,26352.94140,21.01306,13.09155,24.75757
169,-1646.00000,26509.80468,13.77972,22.55065,26.42750
170,-1647.00000,26666.66601,5.86932,36.36535,36.83596
171,-1650.00000,26823.52929,17.97796,22.42419,28.74111
172,-1652.00000,26980.39257,11.99462,18.92028,22.40197
173,-1652.00000,27137.25585,-9.66699,17.02099,19.57460
174,-1651.00000,27294.11718,-1.04278,16.65405,16.68666
175,-1652.00000,27450.98046,20.73034,23.23999,31.14232
176,-1653.00000,27607.84375,4.44055,32.61279,32.91371
177,-1654.00000,27764.70507,15.50292,36.90222,40.02642
178,-1656.00000,27921.56835,12.32666,34.41833,36.55910
179,-1656.00000,28078.43164,16.96826,46.13232,49.15397
180,-1657.00000,28235.29492,-11.50073,26.46704,28.85777
181,-1657.00000,28392.15625,24.29833,15.88146,29.02809
182,-1658.00000,28549.01953,13.77661,34.35095,37.01057
183,-1660.00000,28705.88281,24.27978,13.73071,27.89337
184,-1662.00000,28862.74414,-1.12536,49.76348,49.77621
185,-1662.00000,29019.60742,-4.45251,1.04449,4.57338
186,-1662.00000,29176.47070,1.67822,-9.72460,9.86835
187,-1663.00000,29333.33398,-1.28332,44.23187,44.25048
188,-1663.00000,29490.19531,25.87854,39.89575,47.55386
189,-1663.00000,29647.05859,-2.78027,63.68640,63.74706
190,-1664.00000,29803.92187,-12.90795,69.05749,70.25349
191,-1665.00000,29960.78515,3.80505,66.23895,66.34815
192,-1665.00000,30117.64648,8.15295,70.75842,71.22657
193,-1666.00000,30274.50976,12.67187,59.58728,60.91978
194,-1669.00000,30431.37304,-8.84216,84.79342,85.25320
195,-1670.00000,30588.23437,-26.71228,77.55847,82.02964
196,-1670.00000,30745.09765,-11.04919,114.92520,115.45512
197,-1671.00000,30901.96093,-81.72790,59.59243,101.14697
198,-1672.00000,31058.82421,-99.53295,91.36828,135.11096
199,-1673.00000,31215.68554,4.83325,202.74896,202.80656
200,-1673.00000,31372.54882,-69.36267,380.17260,386.44845
201,-1673.00000,31529.41210,-231.12573,358.49890,426.54492
202,-1675.00000,31686.27539,-800.34143,903.48315,1206.99145
203,-1676.00000,31843.13671,1706.23059,-971.59844,1963.47302
int dataVec
int fftInput
DFT Start
