int dataVec
int fftInput
DFT Start
DFT Finished
Index,Data,Frequency,Real,Imaginary,Abs
67,-1687.00000,4296.59326,4.55578,-20.14672,20.65540
68,-1688.00000,4360.72167,-9.57043,-61.55737,62.29689
69,-1689.00000,4424.84960,30.13317,-42.76684,52.31645
70,-1690.00000,4488.97802,19.41210,-8.05749,21.01792
71,-1691.00000,4553.10644,15.32885,-18.02453,23.66131
72,-1691.00000,4617.23437,13.23522,-52.21606,53.86732
73,-1690.00000,4681.36279,8.33422,-17.89758,19.74291
74,-1691.00000,4745.49121,6.28216,-7.23364,9.58077
75,-1691.00000,4809.61914,5.02301,-31.25061,31.65172
76,-1691.00000,4873.74755,-28.43188,-9.01599,29.82717
77,-1692.00000,4937.87597,16.39782,-21.05798,26.68946
78,-1693.00000,5002.00390,16.66827,-33.85742,37.73799
79,-1693.00000,5066.13232,28.61761,-7.99780,29.71418
80,-1694.00000,5130.26074,23.54547,-25.62329,34.79859
81,-1695.00000,5194.38867,21.57025,-8.11572,23.04648
82,-1695.00000,5258.51708,21.41809,-31.06420,37.73220
83,-1694.00000,5322.64550,3.47430,-34.25280,34.42855
84,-1695.00000,5386.77343,0.93859,-24.45849,24.47649
85,-1694.00000,5450.90185,11.86145,-24.73937,27.43594
86,-1694.00000,5515.03027,20.99060,-12.94421,24.66086
87,-1696.00000,5579.15820,-3.28009,-18.79260,19.07671
88,-1695.00000,5643.28662,23.63665,-7.07519,24.67285
89,-1694.00000,5707.41503,16.36523,-28.56701,32.92256
90,-1695.00000,5771.54296,-1.84552,-9.82189,9.99378
91,-1696.00000,5835.67138,15.26538,-19.50170,24.76587
92,-1696.00000,5899.79980,-15.21252,-44.13635,46.68445
93,-1695.00000,5963.92773,-1.04089,4.17663,4.30438
94,-1695.00000,6028.05615,17.80432,-8.01794,19.52642
95,-1695.00000,6092.18457,23.28820,-18.50854,29.74738
96,-1694.00000,6156.31250,22.86816,-15.72009,27.75021
97,-1693.00000,6220.44091,17.72973,-12.58935,21.74477
98,-1692.00000,6284.56933,7.89831,-8.69726,11.74843
99,-1692.00000,6348.69726,21.01055,-27.96142,34.97548
100,-1691.00000,6412.82568,14.00769,-29.56298,32.71369
101,-1691.00000,6476.95410,19.99691,-16.03686,25.63313
102,-1690.00000,6541.08203,23.80593,-16.78137,29.12622
103,-1689.00000,6605.21044,13.95349,-25.76025,29.29659
104,-1687.00000,6669.33886,16.71795,-15.38452,22.71945
105,-1686.00000,6733.46679,3.01046,2.98535,4.23972
106,-1685.00000,6797.59521,26.98635,-13.80334,30.31164
107,-1684.00000,6861.72363,1.49267,-18.80505,18.86420
108,-1684.00000,6925.85156,7.01437,-15.28210,16.81499
109,-1684.00000,6989.97998,16.67953,-15.34130,22.66192
110,-1682.00000,7054.10839,6.25070,-13.72912,15.08509
111,-1681.00000,7118.23632,4.03781,-14.50256,15.05417
112,-1680.00000,7182.36474,22.31655,-26.74377,34.83185
113,-1679.00000,7246.49316,8.48730,-21.30346,22.93190
114,-1677.00000,7310.62109,1.07873,-31.57922,31.59764
115,-1676.00000,7374.74951,12.31703,-22.45166,25.60832
116,-1676.00000,7438.87792,-3.62425,-19.35473,19.69113
117,-1676.00000,7503.00585,30.55734,-9.95104,32.13681
118,-1675.00000,7567.13427,5.60467,0.66394,5.64386
119,-1675.00000,7631.26269,8.62562,-23.74804,25.26600
120,-1674.00000,7695.39062,3.56996,-10.59326,11.17863
121,-1671.00000,7759.51904,9.69297,-16.46569,19.10688
122,-1669.00000,7823.64746,23.27812,-13.19421,26.75739
123,-1668.00000,7887.77539,11.40755,-21.52246,24.35874
124,-1667.00000,7951.90380,19.43557,-31.38330,36.91413
125,-1666.00000,8016.03222,-0.26070,-14.45153,14.45388
126,-1665.00000,8080.16015,14.23638,-6.37780,15.59971
127,-1664.00000,8144.28857,16.24322,-7.76525,18.00393
128,-1664.00000,8208.41699,0.40972,-2.60900,2.64098
129,-1665.00000,8272.54492,15.09423,1.28381,15.14873
130,-1663.00000,8336.67382,3.64965,-9.98120,10.62753
131,-1662.00000,8400.80175,4.86393,-13.24816,14.11282
132,-1661.00000,8464.92968,-4.57200,-20.48400,20.98804
133,-1660.00000,8529.05859,0.66941,-26.54699,26.55543
134,-1659.00000,8593.18652,9.55229,-5.90283,11.22896
135,-1659.00000,8657.31445,14.02760,-36.75988,39.34543
136,-1659.00000,8721.44335,28.34355,-23.61572,36.89253
137,-1658.00000,8785.57128,3.16058,25.28955,25.48628
138,-1658.00000,8849.69921,36.26834,-11.63183,38.08795
139,-1658.00000,8913.82812,-6.52566,21.24462,22.22427
140,-1657.00000,8977.95605,28.96829,-20.22827,35.33192
141,-1655.00000,9042.08398,-0.68850,-9.12805,9.15398
142,-1655.00000,9106.21289,9.00723,-12.18676,15.15412
143,-1655.00000,9170.34082,4.46743,-17.43322,17.99653
144,-1655.00000,9234.46875,22.34796,9.89331,24.43990
145,-1654.00000,9298.59765,12.56466,-27.10876,29.87902
146,-1652.00000,9362.72558,10.00933,-8.23083,12.95891
147,-1651.00000,9426.85351,-1.46170,-1.76318,2.29028
148,-1650.00000,9490.98242,11.33035,-4.85107,12.32517
149,-1650.00000,9555.11035,8.10214,5.92541,10.03769
150,-1650.00000,9619.23828,20.60388,-15.36206,25.70044
151,-1649.00000,9683.36718,14.81768,-4.48278,15.48093
152,-1648.00000,9747.49511,18.79913,-23.80920,30.33620
153,-1647.00000,9811.62304,28.98809,-27.86315,40.20777
154,-1646.00000,9875.75195,7.64221,-24.57434,25.73522
155,-1645.00000,9939.87988,4.25836,-4.82092,6.43233
156,-1644.00000,10004.00781,12.17596,-9.99450,15.75259
157,-1644.00000,10068.13671,14.04705,-23.05676,26.99877
158,-1644.00000,10132.26464,22.62750,-9.85961,24.68230
159,-1644.00000,10196.39257,5.22015,-10.13012,11.39602
160,-1644.00000,10260.52148,11.03070,-3.97924,11.72649
161,-1645.00000,10324.64941,-1.71606,-6.70776,6.92379
162,-1645.00000,10388.77734,5.61895,-17.80456,18.67016
163,-1644.00000,10452.90625,15.04388,-22.97070,27.45854
164,-1644.00000,10517.03417,26.73822,-10.39733,28.68862
165,-1643.00000,10581.16210,12.75866,-24.63256,27.74070
166,-1643.00000,10645.29101,4.17449,6.84802,8.02009
167,-1644.00000,10709.41894,2.14544,-11.80419,11.99758
168,-1645.00000,10773.54687,4.72552,-2.03088,5.14344
169,-1646.00000,10837.67578,21.29046,-5.82836,22.07382
170,-1647.00000,10901.80371,-5.75457,-15.44921,16.48616
171,-1650.00000,10965.93164,20.19921,-5.67346,20.98086
172,-1652.00000,11030.06054,5.93762,-7.44738,9.52464
173,-1652.00000,11094.18847,12.18957,0.25939,12.19233
174,-1651.00000,11158.31640,3.60986,-9.60400,10.26001
175,-1652.00000,11222.44531,15.98107,-1.33264,16.03654
176,-1653.00000,11286.57324,12.18658,-8.39819,14.80008
177,-1654.00000,11350.70117,15.92877,-0.24914,15.93072
178,-1656.00000,11414.83007,12.79101,-3.72546,13.32250
179,-1656.00000,11478.95800,17.11865,7.13134,18.54465
180,-1657.00000,11543.08593,-0.73522,7.33508,7.37183
181,-1657.00000,11607.21484,23.98547,-1.47570,24.03082
182,-1658.00000,11671.34277,14.84484,-6.02587,16.02125
183,-1660.00000,11735.47070,15.53601,11.02917,19.05282
184,-1662.00000,11799.59960,16.66882,4.06384,17.15705
185,-1662.00000,11863.72753,14.96533,-0.85327,14.98963
186,-1662.00000,11927.85546,20.21032,-0.79528,20.22596
187,-1663.00000,11991.98437,16.46447,-8.36962,18.46969
188,-1663.00000,12056.11230,10.96777,-3.25329,11.44010
189,-1663.00000,12120.24023,6.82885,-6.58361,9.48563
190,-1664.00000,12184.36914,3.81237,-0.48828,3.84351
191,-1665.00000,12248.49707,6.16540,-6.22070,8.75838
192,-1665.00000,12312.62500,12.26428,-12.37377,17.42191
193,-1666.00000,12376.75390,10.42248,-14.66088,17.98804
194,-1669.00000,12440.88183,17.04260,-10.48828,20.01135
195,-1670.00000,12505.00976,19.45520,-1.11889,19.48734
196,-1670.00000,12569.13867,14.15173,-1.96875,14.28802
197,-1671.00000,12633.26660,12.35729,-6.06896,13.76718
198,-1672.00000,12697.39453,16.87524,-5.36419,17.70730
199,-1673.00000,12761.52343,18.88940,-13.47418,23.20265
200,-1673.00000,12825.65136,14.11193,-18.78509,23.49524
201,-1673.00000,12889.77929,19.24108,-2.09191,19.35447
202,-1675.00000,12953.90820,8.08276,-2.29376,8.40192
203,-1676.00000,13018.03613,13.84240,-1.79559,13.95838
204,-1678.00000,13082.16406,15.43896,-7.26593,17.06327
205,-1681.00000,13146.29296,21.04943,-6.29956,21.97187
206,-1681.00000,13210.42089,15.22155,-4.26397,15.80750
207,-1681.00000,13274.54882,12.83642,-9.98059,16.25995
208,-1683.00000,13338.67773,19.44445,7.74645,20.93070
209,-1684.00000,13402.80566,15.02148,-3.88537,15.51583
210,-1685.00000,13466.93359,21.12744,-2.02062,21.22384
211,-1686.00000,13531.06250,16.47607,3.18005,16.78016
212,-1687.00000,13595.19042,19.92736,-3.62481,20.25436
213,-1686.00000,13659.31835,6.54943,0.47174,6.56640
214,-1687.00000,13723.44726,17.39160,1.31823,17.44149
215,-1688.00000,13787.57519,13.45507,-5.16821,14.41351
216,-1690.00000,13851.70312,14.60156,-12.50952,19.22742
217,-1690.00000,13915.83203,11.39831,4.56640,12.27899
218,-1690.00000,13979.95996,16.13208,4.27856,16.68981
219,-1691.00000,14044.08789,8.24182,0.66448,8.26856
220,-1691.00000,14108.21679,18.06994,0.46966,18.07604
221,-1690.00000,14172.34472,13.95849,-5.75408,15.09798
222,-1691.00000,14236.47265,15.97668,-0.38385,15.98129
223,-1693.00000,14300.60156,25.75939,-9.70819,27.52808
224,-1692.00000,14364.72949,16.60864,-3.65124,17.00525
225,-1692.00000,14428.85742,20.18237,-1.38088,20.22955
226,-1694.00000,14492.98632,18.00256,8.21121,19.78676
227,-1695.00000,14557.11425,8.33813,-0.36038,8.34591
228,-1695.00000,14621.24218,6.13964,-4.74795,7.76133
229,-1697.00000,14685.37109,17.64245,-1.15737,17.68037
230,-1697.00000,14749.49902,14.78076,-0.30560,14.78392
231,-1696.00000,14813.62695,12.61035,-6.82150,14.33714
232,-1697.00000,14877.75585,16.40991,-1.96011,16.52656
233,-1697.00000,14941.88378,5.01110,-7.85113,9.31404
234,-1697.00000,15006.01171,21.39782,-9.08047,23.24482
235,-1697.00000,15070.14062,13.62988,-4.75231,14.43461
236,-1696.00000,15134.26855,4.53564,2.41561,5.13880
237,-1697.00000,15198.39648,6.41589,-5.25601,8.29393
238,-1697.00000,15262.52539,8.29956,-1.61692,8.45559
239,-1696.00000,15326.65332,15.43652,1.32151,15.49298
240,-1696.00000,15390.78125,14.44335,-0.23005,14.44519
241,-1697.00000,15454.91015,15.28051,-4.45416,15.91646
242,-1695.00000,15519.03808,9.46679,-5.78430,11.09406
243,-1694.00000,15583.16601,10.79223,1.65971,10.91911
244,-1694.00000,15647.29492,9.96142,1.35211,10.05277
245,-1692.00000,15711.42285,11.25805,5.75885,12.64548
246,-1691.00000,15775.55078,13.78503,-5.43514,14.81782
247,-1691.00000,15839.67968,8.12512,2.49303,8.49898
248,-1691.00000,15903.80761,6.62744,1.63595,6.82637
249,-1690.00000,15967.93554,16.17883,-5.21291,16.99791
250,-1689.00000,16032.06445,20.44360,-1.54697,20.50204
251,-1688.00000,16096.19238,6.45471,-1.58686,6.64691
252,-1687.00000,16160.32031,8.19848,-2.06377,8.45424
253,-1685.00000,16224.44921,13.74243,4.46804,14.45053
254,-1684.00000,16288.57714,13.30078,-4.55500,14.05911
255,-1684.00000,16352.70507,9.02136,-1.90916,9.22116
256,-1682.00000,16416.83398,10.94165,-1.44454,11.03659
257,-1681.00000,16480.96289,9.22290,5.85572,10.92480
258,-1681.00000,16545.08984,15.77185,5.26199,16.62648
259,-1680.00000,16609.21875,15.05102,-0.27842,15.05360
260,-1679.00000,16673.34765,15.46313,-0.73623,15.48065
261,-1679.00000,16737.47460,8.97668,1.51710,9.10398
262,-1679.00000,16801.60351,6.65649,5.22442,8.46188
263,-1678.00000,16865.73242,4.95947,-2.41070,5.51433
264,-1676.00000,16929.85937,14.22827,4.48165,14.91740
265,-1675.00000,16993.98828,20.56958,9.57769,22.69008
266,-1674.00000,17058.11718,4.75524,8.36575,9.62279
267,-1672.00000,17122.24414,16.04199,2.22470,16.19551
268,-1670.00000,17186.37304,12.52832,6.90954,14.30736
269,-1670.00000,17250.50195,15.09606,0.75878,15.11512
270,-1669.00000,17314.62890,17.41845,0.96347,17.44508
271,-1668.00000,17378.75781,6.10375,4.67636,7.68922
272,-1668.00000,17442.88671,8.13366,0.53680,8.15136
273,-1666.00000,17507.01367,18.24511,-8.43060,20.09874
274,-1666.00000,17571.14257,20.42980,1.69342,20.49987
275,-1665.00000,17635.27148,16.75256,4.22540,17.27722
276,-1664.00000,17699.39843,27.35485,8.44152,28.62774
277,-1662.00000,17763.52734,13.60925,2.94995,13.92529
278,-1660.00000,17827.65625,14.31701,6.03582,15.53731
279,-1660.00000,17891.78320,16.71118,-1.02075,16.74232
280,-1660.00000,17955.91210,8.78076,-0.67822,8.80691
281,-1660.00000,18020.04101,15.51306,-4.94415,16.28188
282,-1659.00000,18084.16796,11.62292,-4.25085,12.37586
283,-1659.00000,18148.29687,14.30053,12.80627,19.19651
284,-1660.00000,18212.42578,13.88024,4.35998,14.54891
285,-1659.00000,18276.55273,17.33068,-0.92071,17.35512
286,-1657.00000,18340.68164,6.60766,-0.62487,6.63714
287,-1656.00000,18404.81054,19.99816,3.29772,20.26824
288,-1656.00000,18468.93750,16.36425,-2.95123,16.62825
289,-1654.00000,18533.06640,21.58300,2.08850,21.68381
290,-1652.00000,18597.19531,15.11499,4.23864,15.69805
291,-1653.00000,18661.32226,20.05187,-7.33239,21.35045
292,-1653.00000,18725.45117,13.21044,9.26239,16.13405
293,-1651.00000,18789.58007,15.37023,3.30859,15.72231
294,-1650.00000,18853.70703,22.94848,5.74096,23.65569
295,-1651.00000,18917.83593,14.89538,8.51989,17.15987
296,-1651.00000,18981.96484,13.93676,1.60388,14.02875
297,-1649.00000,19046.09179,6.79443,2.44323,7.22036
298,-1649.00000,19110.22070,17.24755,-1.49444,17.31218
299,-1648.00000,19174.34960,14.46179,19.11132,23.96635
300,-1646.00000,19238.47656,18.97241,12.96801,22.98090
301,-1645.00000,19302.60546,15.96655,5.51770,16.89306
302,-1645.00000,19366.73437,13.07153,4.12768,13.70776
303,-1644.00000,19430.86132,13.40856,0.41943,13.41512
304,-1644.00000,19494.99023,17.63378,1.81262,17.72670
305,-1645.00000,19559.11914,18.18029,10.45568,20.97247
306,-1645.00000,19623.24609,10.26147,13.52282,16.97541
307,-1644.00000,19687.37500,11.93078,12.35522,17.17542
308,-1645.00000,19751.50390,5.42907,6.26721,8.29173
309,-1645.00000,19815.63085,4.08398,-0.11767,4.08567
310,-1645.00000,19879.75976,6.46020,7.11621,9.61117
311,-1644.00000,19943.88867,11.13085,2.58642,11.42740
312,-1644.00000,20008.01562,16.52832,8.86926,18.75764
313,-1646.00000,20072.14453,20.62829,1.02648,20.65382
314,-1647.00000,20136.27343,14.91210,1.26037,14.96527
315,-1647.00000,20200.40039,17.12609,-3.91894,17.56876
316,-1648.00000,20264.52929,15.84948,-11.50366,19.58419
317,-1649.00000,20328.65820,14.49816,5.75109,15.59718
318,-1649.00000,20392.78515,23.25793,1.09301,23.28360
319,-1650.00000,20456.91406,-0.75488,-7.18518,7.22472
320,-1651.00000,20521.04296,16.85510,-7.10070,18.28973
321,-1652.00000,20585.16992,12.72949,4.16442,13.39337
322,-1653.00000,20649.29882,16.89575,0.10888,16.89610
323,-1654.00000,20713.42773,11.79260,8.06896,14.28893
324,-1654.00000,20777.55468,15.45056,1.49902,15.52311
325,-1654.00000,20841.68359,3.91796,9.44177,10.22240
326,-1655.00000,20905.81250,12.01586,-1.04907,12.06157
327,-1656.00000,20969.93945,5.90521,7.02758,9.17924
328,-1658.00000,21034.06835,19.29016,4.91381,19.90617
329,-1659.00000,21098.19726,-6.04608,15.34399,16.49221
330,-1660.00000,21162.32421,21.57556,5.62597,22.29700
331,-1660.00000,21226.45312,4.42034,2.01513,4.85800
332,-1661.00000,21290.58203,2.13751,11.37133,11.57049
333,-1660.00000,21354.70898,4.83142,-6.56945,8.15477
334,-1661.00000,21418.83789,12.60540,24.40124,27.46483
335,-1662.00000,21482.96679,26.36163,10.58447,28.40716
336,-1664.00000,21547.09375,15.02471,23.10852,27.56348
337,-1665.00000,21611.22265,5.26892,17.28479,18.07001
338,-1666.00000,21675.35156,-2.02667,6.62939,6.93226
339,-1667.00000,21739.47851,10.70989,3.66845,11.32075
340,-1667.00000,21803.60742,5.53002,9.98364,11.41290
341,-1668.00000,21867.73632,21.61206,9.48876,23.60334
342,-1668.00000,21931.86328,14.21179,24.06970,27.95220
343,-1669.00000,21995.99218,11.85113,9.88659,15.43354
344,-1670.00000,22060.12109,4.37677,4.34826,6.16956
345,-1670.00000,22124.24804,7.38818,24.78686,25.86453
346,-1671.00000,22188.37695,28.94439,27.94189,40.23092
347,-1672.00000,22252.50585,18.19738,23.73083,29.90480
348,-1673.00000,22316.63281,18.11059,6.54492,19.25693
349,-1675.00000,22380.76171,19.34722,14.45715,24.15211
350,-1677.00000,22444.89062,10.61981,-7.38366,12.93441
351,-1679.00000,22509.01757,11.63702,5.33496,12.80164
352,-1680.00000,22573.14648,-2.00390,1.92468,2.77849
353,-1680.00000,22637.27539,10.24896,8.05468,13.03530
354,-1681.00000,22701.40234,12.97677,27.64099,30.53557
355,-1682.00000,22765.53125,22.15975,-9.49414,24.10795
356,-1683.00000,22829.66015,4.40390,16.05310,16.64621
357,-1684.00000,22893.78710,10.95297,10.10034,14.89914
358,-1686.00000,22957.91601,0.52633,9.72863,9.74286
359,-1686.00000,23022.04492,27.77673,19.26110,33.80143
360,-1687.00000,23086.17187,-6.48098,-21.18750,22.15656
361,-1688.00000,23150.30078,35.70370,11.90112,37.63497
362,-1688.00000,23214.42968,2.94534,-25.47277,25.64249
363,-1688.00000,23278.55664,31.21102,24.83056,39.88339
364,-1689.00000,23342.68554,14.73379,36.16101,39.04744
365,-1689.00000,23406.81445,9.00405,6.60241,11.16534
366,-1690.00000,23470.94140,0.24411,26.85437,26.85547
367,-1690.00000,23535.07031,-3.57899,19.76245,20.08391
368,-1690.00000,23599.19921,5.02993,13.37927,14.29353
369,-1690.00000,23663.32617,2.98802,10.24975,10.67641
370,-1690.00000,23727.45507,17.24760,0.53283,17.25583
371,-1691.00000,23791.58398,0.20911,2.76440,2.77230
372,-1693.00000,23855.71093,15.87950,8.47766,18.00082
373,-1694.00000,23919.83984,14.48855,6.42749,15.85026
374,-1694.00000,23983.96875,-0.08521,13.80346,13.80373
375,-1693.00000,24048.09570,17.19040,32.78100,37.01491
376,-1693.00000,24112.22460,11.44026,20.67260,23.62702
377,-1693.00000,24176.35351,23.35598,12.18566,26.34373
378,-1693.00000,24240.48046,9.09473,16.29455,18.66083
379,-1693.00000,24304.60937,2.78676,11.40698,11.74245
380,-1694.00000,24368.73828,8.91062,23.58886,25.21574
381,-1695.00000,24432.86523,7.21972,1.01721,7.29103
382,-1695.00000,24496.99414,30.77989,9.78845,32.29884
383,-1695.00000,24561.12304,-4.18910,15.76477,16.31185
384,-1694.00000,24625.25000,12.03633,23.49865,26.40189
385,-1694.00000,24689.37890,2.40444,32.90002,32.98777
386,-1693.00000,24753.50781,10.23245,20.62585,23.02452
387,-1693.00000,24817.63476,22.42547,26.64807,34.82846
388,-1692.00000,24881.76367,4.11694,14.12219,14.71004
389,-1691.00000,24945.89257,6.30444,13.91723,15.27859
390,-1691.00000,25010.01953,16.48263,14.34790,21.85267
391,-1691.00000,25074.14843,6.00851,14.43505,15.63563
392,-1690.00000,25138.27734,2.07272,19.71643,19.82508
393,-1690.00000,25202.40429,27.13250,13.87145,30.47277
394,-1690.00000,25266.53320,1.42489,-3.59436,3.86649
395,-1688.00000,25330.66210,17.12301,15.09423,22.82616
396,-1687.00000,25394.78906,15.99575,26.28686,30.77114
397,-1685.00000,25458.91796,23.47277,18.39672,29.82299
398,-1684.00000,25523.04687,19.86114,16.00598,25.50796
399,-1683.00000,25587.17382,13.76507,29.95837,32.96940
400,-1683.00000,25651.30273,21.27008,28.44604,35.51892
401,-1682.00000,25715.43164,7.81756,9.65954,12.42663
402,-1682.00000,25779.55859,17.50897,12.90930,21.75348
403,-1681.00000,25843.68750,23.60034,14.33923,27.61502
404,-1679.00000,25907.81640,22.77392,17.92395,28.98136
405,-1678.00000,25971.94335,16.92309,8.11108,18.76648
406,-1678.00000,26036.07226,-1.44854,-3.48388,3.77303
407,-1677.00000,26100.20117,-14.39050,45.36352,47.59134
408,-1676.00000,26164.32812,16.16729,20.66967,26.24151
409,-1675.00000,26228.45703,-4.20111,5.65600,7.04554
410,-1674.00000,26292.58593,16.60870,28.63903,33.10654
411,-1672.00000,26356.71289,23.96203,6.86914,24.92718
412,-1671.00000,26420.84179,-2.94372,18.26757,18.50324
413,-1671.00000,26484.97070,21.03771,12.52453,24.48365
414,-1668.00000,26549.09765,11.83776,24.86975,27.54336
415,-1668.00000,26613.22656,0.96594,24.51367,24.53269
416,-1667.00000,26677.35546,3.57177,33.23095,33.42235
417,-1665.00000,26741.48242,21.66198,31.48510,38.21719
418,-1665.00000,26805.61132,21.44360,7.48388,22.71203
419,-1664.00000,26869.74023,22.53826,24.95153,33.62369
420,-1663.00000,26933.86718,28.70544,8.09191,29.82418
421,-1662.00000,26997.99609,18.40930,28.20422,33.68056
422,-1661.00000,27062.12500,17.23468,20.97888,27.15046
423,-1660.00000,27126.25195,-28.24816,9.05383,29.66362
424,-1660.00000,27190.38085,5.14056,30.59045,31.01936
425,-1659.00000,27254.50976,6.86584,7.15515,9.91645
426,-1658.00000,27318.63671,9.69995,20.09851,22.31679
427,-1658.00000,27382.76562,14.22912,51.65783,53.58171
428,-1658.00000,27446.89453,15.66198,17.66442,23.60783
429,-1656.00000,27511.02148,19.63244,7.47814,21.00846
430,-1655.00000,27575.15039,29.93286,42.71105,52.15563
431,-1656.00000,27639.27929,-8.59704,63.06567,63.64894
432,-1655.00000,27703.40625,4.57299,20.85583,21.35130
433,-1655.00000,27767.53515,31.40808,43.02319,53.26783
434,-1654.00000,27831.66406,16.18090,44.60559,47.44976
435,-1652.00000,27895.79101,3.72509,24.71667,24.99580
436,-1651.00000,27959.91992,26.57751,50.51464,57.07971
437,-1650.00000,28024.04882,-4.98645,43.68127,43.96496
438,-1651.00000,28088.17578,23.53906,53.14831,58.12771
439,-1650.00000,28152.30468,20.13500,27.53002,34.10749
440,-1649.00000,28216.43359,-3.67687,2.93383,4.70391
441,-1648.00000,28280.56054,11.35180,65.65209,66.62628
442,-1648.00000,28344.68945,30.88635,52.08715,60.55607
443,-1647.00000,28408.81835,1.20227,15.85168,15.89721
444,-1646.00000,28472.94531,11.82873,23.36608,26.18955
445,-1646.00000,28537.07421,19.39782,43.56542,47.68880
446,-1646.00000,28601.20312,16.26208,41.76745,44.82159
447,-1644.00000,28665.33007,23.30163,34.50762,41.63823
448,-1643.00000,28729.45898,8.61889,3.07446,9.15083
449,-1645.00000,28793.58789,4.66711,10.51470,11.50395
450,-1644.00000,28857.71484,16.40344,60.76251,62.93771
451,-1643.00000,28921.84375,36.20434,66.58044,75.78726
452,-1644.00000,28985.97265,3.74462,22.29736,22.60961
